article_idx,article_id,url,title,in_training,dominant_prob_seed42,companion_stability
1682,society/2022/nov/22/treatment-for-alzheimers-lecanemab-dementia-research,https://www.theguardian.com/society/2022/nov/22/treatment-for-alzheimers-lecanemab-dementia-research,‘This looks like the real deal’: are we inching closer to a treatment for Alzheimer’s?,yes,0.6795,0.4386
1683,world/2021/oct/15/volunteers-on-covid-jab-trials-should-get-travel-certificates-say-top-scientists,https://www.theguardian.com/world/2021/oct/15/volunteers-on-covid-jab-trials-should-get-travel-certificates-say-top-scientists,"Volunteers on Covid jab trials should get travel certificates, say top scientists",yes,0.7661,0.3129
1684,society/2023/apr/17/i-stopped-sleeping-the-sometimes-difficult-path-off-antidepressants,https://www.theguardian.com/society/2023/apr/17/i-stopped-sleeping-the-sometimes-difficult-path-off-antidepressants,‘I stopped sleeping’: the sometimes difficult path off antidepressants,yes,0.8138,0.4535
1685,world/2021/dec/31/uk-medicines-regulator-approves-pfizers-life-saving-covid-pill-paxlovid,https://www.theguardian.com/world/2021/dec/31/uk-medicines-regulator-approves-pfizers-life-saving-covid-pill-paxlovid,UK medicines regulator approves Pfizer’s ‘life-saving’ Covid pill,yes,0.8462,0.3812
1686,environment/article/2024/jul/29/carbon-capture-pollution-louisiana-cancer-alley,https://www.theguardian.com/environment/article/2024/jul/29/carbon-capture-pollution-louisiana-cancer-alley,Costly climate ‘solutions’ look like more pollution in Louisiana’s ‘Cancer Alley’,yes,0.5653,0.5319
1687,australia-news/2021/oct/31/its-mind-boggling-the-complex-and-growing-use-of-medicinal-cannabis-in-australia,https://www.theguardian.com/australia-news/2021/oct/31/its-mind-boggling-the-complex-and-growing-use-of-medicinal-cannabis-in-australia,"‘It’s mind-boggling’: the complex, and growing, use of medicinal cannabis in Australia",yes,0.8304,0.4535
1688,science/2022/may/30/medical-research-stalled-as-nhs-focuses-on-small-number-of-trials-experts-say,https://www.theguardian.com/science/2022/may/30/medical-research-stalled-as-nhs-focuses-on-small-number-of-trials-experts-say,"Medical research stalled as NHS focuses on small number of trials, experts say",yes,0.8775,0.3162
1689,world/2021/oct/01/covid-antiviral-pill-halves-hospitalisations-and-deaths-maker-says,https://www.theguardian.com/world/2021/oct/01/covid-antiviral-pill-halves-hospitalisations-and-deaths-maker-says,"Covid antiviral pill halves hospitalisations and deaths, maker says",yes,0.6737,0.3959
1690,world/2022/feb/24/medication-abortion-majority-2020-analysis,https://www.theguardian.com/world/2022/feb/24/medication-abortion-majority-2020-analysis,"Majority of US abortions in 2020 were medication abortions, analysis finds",yes,0.6098,0.1833
1691,environment/2023/aug/11/coral-bleaching-central-america,https://www.theguardian.com/environment/2023/aug/11/coral-bleaching-central-america,‘Huge’ coral bleaching unfolding across the Americas prompts fears of global tragedy,yes,0.4969,0.1641
1692,society/2022/feb/24/new-guidelines-helping-stem-the-tide-of-serious-allergies-in-australian-children-study-finds,https://www.theguardian.com/society/2022/feb/24/new-guidelines-helping-stem-the-tide-of-serious-allergies-in-australian-children-study-finds,"New guidelines helping stem the tide of serious allergies in Australian children, study finds",yes,0.4918,0.2209
1693,theobserver/2021/nov/28/ivermectin-mask-wearing-quality-of-evidence-matters,https://www.theguardian.com/theobserver/2021/nov/28/ivermectin-mask-wearing-quality-of-evidence-matters,"With Covid studies, the quality of the evidence matters | David Spiegelhalter and Anthony Masters",yes,0.602,0.4656
1694,society/2022/may/04/poor-sleep-may-hinder-attempts-to-maintain-weight-loss-study-finds,https://www.theguardian.com/society/2022/may/04/poor-sleep-may-hinder-attempts-to-maintain-weight-loss-study-finds,"Poor sleep may hinder attempts to maintain weight loss, study finds",yes,0.5889,0.3365
1695,australia-news/2021/sep/25/fraudulent-ivermectin-studies-open-up-new-battleground-between-science-and-misinformation,https://www.theguardian.com/australia-news/2021/sep/25/fraudulent-ivermectin-studies-open-up-new-battleground-between-science-and-misinformation,Fraudulent ivermectin studies open up new battleground between science and misinformation,yes,0.608,0.4656
1696,world/2021/jun/04/uk-regulator-approves-pfizer-covid-vaccine-for-12-to-15-year-olds,https://www.theguardian.com/world/2021/jun/04/uk-regulator-approves-pfizer-covid-vaccine-for-12-to-15-year-olds,UK regulator approves Pfizer Covid vaccine for 12- to 15-year-olds,yes,0.9978,0.3575
1697,society/2021/oct/14/people-taking-statins-less-likely-to-die-from-covid-study-suggests,https://www.theguardian.com/society/2021/oct/14/people-taking-statins-less-likely-to-die-from-covid-study-suggests,"People taking statins less likely to die from Covid, study suggests",yes,0.6785,0.3959
1698,environment/2023/jan/18/cabbage-experiment-human-waste-faeces-fertiliser-aoe,https://www.theguardian.com/environment/2023/jan/18/cabbage-experiment-human-waste-faeces-fertiliser-aoe,Cabbage-growing experiment shows human waste can be good to use as fertiliser,yes,0.5216,0.4486
1699,world/2021/apr/01/pfizer-vaccine-has-91-efficacy-for-up-to-six-months-trial-shows,https://www.theguardian.com/world/2021/apr/01/pfizer-vaccine-has-91-efficacy-for-up-to-six-months-trial-shows,"Pfizer vaccine has 91% efficacy for up to six months, trial shows",yes,0.9984,0.3484
1700,world/2021/feb/25/pfizer-covid-vaccine-94-effective-study-of-12m-people-finds,https://www.theguardian.com/world/2021/feb/25/pfizer-covid-vaccine-94-effective-study-of-12m-people-finds,"Pfizer Covid vaccine 94% effective in peer-reviewed, real-world mass study",yes,0.8233,0.3575
1701,society/2021/sep/29/hrt-not-linked-to-increased-risk-of-dementia-says-study,https://www.theguardian.com/society/2021/sep/29/hrt-not-linked-to-increased-risk-of-dementia-says-study,"HRT not linked to increased risk of dementia, says study",yes,0.6515,0.4412
1702,global-development/2022/jan/20/nepal-hospital-trials-life-changing-treatment-for-leprosy-wounds,https://www.theguardian.com/global-development/2022/jan/20/nepal-hospital-trials-life-changing-treatment-for-leprosy-wounds,Nepal hospital trials ‘life-changing’ treatment for leprosy wounds,yes,0.7272,0.4865
1703,uk-news/2021/jun/22/windmills-of-your-mind-viral-covid-jab-hack-placebo-effect-at-best-say-doctors,https://www.theguardian.com/uk-news/2021/jun/22/windmills-of-your-mind-viral-covid-jab-hack-placebo-effect-at-best-say-doctors,"Windmills of your mind: viral Covid jab ‘hack’ placebo effect at best, say doctors",yes,0.9961,0.3441
1704,world/2020/dec/17/moderna-vaccine-coronavirus-covid-fda-recommendation-approval,https://www.theguardian.com/world/2020/dec/17/moderna-vaccine-coronavirus-covid-fda-recommendation-approval,Recommendation paves way for FDA authorization of Moderna Covid vaccine in US,yes,0.9781,0.3846
1705,world/2020/jun/16/recovery-trial-for-covid-19-treatments-what-we-know-so-far,https://www.theguardian.com/world/2020/jun/16/recovery-trial-for-covid-19-treatments-what-we-know-so-far,Recovery trial for Covid-19 treatments: what we know so far,yes,0.9973,0.3959
1706,world/2021/mar/31/pfizer-covid-biontech-vaccine-safe-effective-children,https://www.theguardian.com/world/2021/mar/31/pfizer-covid-biontech-vaccine-safe-effective-children,Pfizer finds Covid vaccine safe and effective for children 12 to 15,yes,0.9729,0.3575
1707,world/2020/apr/22/hydroxychloroquine-coronavirus-scientific-studies-research,https://www.theguardian.com/world/2020/apr/22/hydroxychloroquine-coronavirus-scientific-studies-research,Hydroxychloroquine and coronavirus: a guide to the scientific studies so far,yes,0.6426,0.4597
1708,world/2020/dec/09/pfizer-covid-vaccine-nhs-extreme-allergy-sufferers-regulators-reaction,https://www.theguardian.com/world/2020/dec/09/pfizer-covid-vaccine-nhs-extreme-allergy-sufferers-regulators-reaction,NHS told not to give Covid vaccine to those with history of allergic reactions,yes,0.8056,0.3575
1709,society/2021/jun/18/ex-novavax-covid-vaccine-guinea-pig-relieved-first-authorised-jab,https://www.theguardian.com/society/2021/jun/18/ex-novavax-covid-vaccine-guinea-pig-relieved-first-authorised-jab,"As an ex-Covid vaccine guinea pig, I’m relieved to have had my first jab | Francis Beckett",yes,0.948,0.3846
1710,society/2021/mar/28/what-does-modernas-covid-jab-mean-for-the-uk-vaccine-rollout,https://www.theguardian.com/society/2021/mar/28/what-does-modernas-covid-jab-mean-for-the-uk-vaccine-rollout,What does Moderna's Covid jab mean for the UK vaccine rollout?,yes,0.9989,0.3846
1711,society/2021/sep/19/use-of-10p-statins-in-organ-donation-could-save-thousands-of-lives,https://www.theguardian.com/society/2021/sep/19/use-of-10p-statins-in-organ-donation-could-save-thousands-of-lives,Use of 10p statins in organ donation ‘could save thousands of lives’,yes,0.9393,0.2828
1712,world/2021/may/27/uk-doctor-abortion-reversal-medication,https://www.theguardian.com/world/2021/may/27/uk-doctor-abortion-reversal-medication,UK-based doctor under investigation over abortion ‘reversal’ medication,yes,0.6805,0.1833
1713,science/2021/may/19/covid-booster-trial-will-give-third-vaccine-dose-to-uk-volunteers,https://www.theguardian.com/science/2021/may/19/covid-booster-trial-will-give-third-vaccine-dose-to-uk-volunteers,Covid ‘booster’ trial will give third vaccine dose to UK volunteers,yes,0.9981,0.3846
1714,world/2020/apr/15/macron-urges-on-trials-of-controversial-coronavirus-drug,https://www.theguardian.com/world/2020/apr/15/macron-urges-on-trials-of-controversial-coronavirus-drug,Macron calls for clinical trials of controversial coronavirus 'cure',yes,0.5082,0.4376
1715,world/2021/apr/20/the-drugs-that-could-stop-covid-causing-serious-illness,https://www.theguardian.com/world/2021/apr/20/the-drugs-that-could-stop-covid-causing-serious-illness,The drugs that have shown promise in treating Covid,yes,0.8205,0.3959
1716,politics/2021/jul/18/questions-grow-pilot-scheme-boris-johnson-rishi-sunak-covid-self-isolation-u-turn,https://www.theguardian.com/politics/2021/jul/18/questions-grow-pilot-scheme-boris-johnson-rishi-sunak-covid-self-isolation-u-turn,Questions grow over pilot scheme after Johnson and Sunak isolation U-turn,yes,0.3263,0.1535
1717,society/2022/oct/13/long-covid-patient-testimony,https://www.theguardian.com/society/2022/oct/13/long-covid-patient-testimony,‘It felt like I was never going to get better’: patients navigating long Covid,yes,0.4582,0.4535
1718,science/2020/jun/05/vitamin-k-could-help-fight-coronavirus-study-suggests,https://www.theguardian.com/science/2020/jun/05/vitamin-k-could-help-fight-coronavirus-study-suggests,"Vitamin K found in some cheeses could help fight Covid-19, study suggests",yes,0.665,0.4386
1719,world/2020/apr/06/hydroxychloroquine-trump-coronavirus-drug,https://www.theguardian.com/world/2020/apr/06/hydroxychloroquine-trump-coronavirus-drug,Hydroxychloroquine: how an unproven drug became Trump’s coronavirus 'miracle cure',yes,0.4463,0.4489
1720,world/2020/dec/25/uk-scientists-trial-drug-to-prevent-coronavirus-infection-leading-to-disease,https://www.theguardian.com/world/2020/dec/25/uk-scientists-trial-drug-to-prevent-coronavirus-infection-leading-to-disease,UK scientists trial drug to prevent infection that leads to Covid,yes,0.7001,0.3484
1721,science/2020/feb/03/key-hiv-vaccine-trial-in-south-africa-ends-because-of-poor-results,https://www.theguardian.com/science/2020/feb/03/key-hiv-vaccine-trial-in-south-africa-ends-because-of-poor-results,Key HIV vaccine trial in South Africa ends because of poor results,yes,0.7433,0.3441
1722,world/2020/sep/18/is-covid-end-closer-than-we-think,https://www.theguardian.com/world/2020/sep/18/is-covid-end-closer-than-we-think,Is Covid’s end closer than we think? | Letters,yes,0.9846,0.3484
1723,australia-news/2021/jun/30/i-felt-betrayed-how-covid-research-could-help-patients-living-with-chronic-fatigue-syndrome,https://www.theguardian.com/australia-news/2021/jun/30/i-felt-betrayed-how-covid-research-could-help-patients-living-with-chronic-fatigue-syndrome,‘I felt betrayed’: how Covid research could help patients living with chronic fatigue syndrome,yes,0.8269,0.316
1724,us-news/2020/dec/11/first-thing-texas-baseless-election-lawsuit,https://www.theguardian.com/us-news/2020/dec/11/first-thing-texas-baseless-election-lawsuit,States take Texas to task over 'baseless' election lawsuit | First Thing,yes,0.5907,0.2009
1725,world/2020/oct/23/covid-19-blood-plasma-therapy-has-limited-effect-study-finds,https://www.theguardian.com/world/2020/oct/23/covid-19-blood-plasma-therapy-has-limited-effect-study-finds,"Covid-19 blood plasma therapy has limited effect, study finds",yes,0.7851,0.3959
1726,world/2020/dec/10/coronavirus-covid-pfizer-biontech-vaccine-fda-panel,https://www.theguardian.com/world/2020/dec/10/coronavirus-covid-pfizer-biontech-vaccine-fda-panel,FDA advisory panel recommends approval of Pfizer Covid vaccine for emergency use,yes,0.9988,0.3846
1727,world/2020/dec/30/how-well-does-the-oxford-vaccine-work-what-we-know-so-far,https://www.theguardian.com/world/2020/dec/30/how-well-does-the-oxford-vaccine-work-what-we-know-so-far,How well does the Oxford vaccine work? What we know so far,yes,0.9984,0.3575
1728,australia-news/2021/jun/28/health-systems-should-be-prepared-doctors-brace-for-tsunami-of-long-covid,https://www.theguardian.com/australia-news/2021/jun/28/health-systems-should-be-prepared-doctors-brace-for-tsunami-of-long-covid,‘Health systems should be prepared’: doctors brace for tsunami of long Covid,yes,0.9363,0.3812
1729,science/2020/nov/07/aspirin-tested-uk-coronavirus-treatment-recovery-blood-clot,https://www.theguardian.com/science/2020/nov/07/aspirin-tested-uk-coronavirus-treatment-recovery-blood-clot,Aspirin to be tested in UK as potential coronavirus treatment,yes,0.9973,0.4386
1730,world/2020/jul/26/us-failures-are-holding-back-search-for-coronavirus-drugs,https://www.theguardian.com/world/2020/jul/26/us-failures-are-holding-back-search-for-coronavirus-drugs,US ‘failures’ are holding back search for coronavirus drugs,yes,0.9979,0.3959
